Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
64,0.838709677419,0.0322580645161,0.0,0.0,0.0967741935484,0.0,0.0322580645161,0.0,0.0,0.0
65,0.322580645161,0.161290322581,0.129032258065,0.0645161290323,0.0645161290323,0.161290322581,0.0,0.0,0.0645161290323,0.0322580645161
66,0.451612903226,0.41935483871,0.0322580645161,0.0645161290323,0.0,0.0,0.0,0.0322580645161,0.0,0.0
67,0.483870967742,0.0322580645161,0.0322580645161,0.0,0.0322580645161,0.0,0.0645161290323,0.322580645161,0.0,0.0322580645161
68,0.354838709677,0.258064516129,0.0,0.322580645161,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0
69,0.774193548387,0.0645161290323,0.0,0.0645161290323,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0322580645161
70,0.451612903226,0.0322580645161,0.0967741935484,0.0645161290323,0.0967741935484,0.0,0.0645161290323,0.193548387097,0.0,0.0
71,0.967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161
72,0.709677419355,0.0322580645161,0.0322580645161,0.0,0.193548387097,0.0322580645161,0.0,0.0,0.0,0.0
73,0.451612903226,0.0,0.0322580645161,0.0,0.161290322581,0.161290322581,0.0322580645161,0.161290322581,0.0,0.0
74,0.225806451613,0.0645161290323,0.193548387097,0.129032258065,0.0322580645161,0.161290322581,0.0,0.161290322581,0.0322580645161,0.0
75,0.548387096774,0.0967741935484,0.0,0.0322580645161,0.0645161290323,0.0967741935484,0.0,0.129032258065,0.0,0.0322580645161
76,0.193548387097,0.0645161290323,0.225806451613,0.0967741935484,0.0645161290323,0.0967741935484,0.0967741935484,0.0,0.129032258065,0.0322580645161
77,0.354838709677,0.0322580645161,0.0322580645161,0.0,0.129032258065,0.161290322581,0.0645161290323,0.129032258065,0.0,0.0967741935484
78,0.161290322581,0.161290322581,0.451612903226,0.0,0.0,0.129032258065,0.0322580645161,0.0,0.0645161290323,0.0
79,0.129032258065,0.0322580645161,0.225806451613,0.0967741935484,0.0967741935484,0.258064516129,0.0967741935484,0.0,0.0645161290323,0.0
80,0.58064516129,0.0967741935484,0.0,0.0,0.0322580645161,0.0967741935484,0.0322580645161,0.129032258065,0.0,0.0322580645161
81,0.161290322581,0.129032258065,0.354838709677,0.0,0.0967741935484,0.129032258065,0.0645161290323,0.0322580645161,0.0322580645161,0.0
82,0.903225806452,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0
83,0.677419354839,0.161290322581,0.0,0.0967741935484,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0
84,0.774193548387,0.161290322581,0.0,0.0322580645161,0.0,0.0,0.0,0.0322580645161,0.0,0.0
85,0.161290322581,0.258064516129,0.258064516129,0.0,0.0967741935484,0.0645161290323,0.0322580645161,0.0322580645161,0.0967741935484,0.0
86,0.58064516129,0.129032258065,0.0322580645161,0.0322580645161,0.0322580645161,0.0645161290323,0.0645161290323,0.0645161290323,0.0,0.0
87,0.451612903226,0.193548387097,0.0,0.161290322581,0.0,0.0645161290323,0.0322580645161,0.0322580645161,0.0,0.0645161290323
88,0.161290322581,0.129032258065,0.225806451613,0.0645161290323,0.0322580645161,0.225806451613,0.0645161290323,0.0,0.0322580645161,0.0645161290323
89,0.290322580645,0.193548387097,0.161290322581,0.193548387097,0.0,0.129032258065,0.0322580645161,0.0,0.0,0.0
90,0.870967741935,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0967741935484,0.0,0.0
91,0.290322580645,0.0645161290323,0.0,0.0322580645161,0.161290322581,0.161290322581,0.0322580645161,0.0645161290323,0.0322580645161,0.161290322581
92,0.387096774194,0.0645161290323,0.129032258065,0.0,0.0645161290323,0.0322580645161,0.0322580645161,0.258064516129,0.0322580645161,0.0
93,0.967741935484,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0
94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.774193548387,0.0322580645161,0.0,0.0645161290323,0.0322580645161,0.0,0.0322580645161,0.0322580645161,0.0,0.0322580645161
96,0.741935483871,0.0645161290323,0.0322580645161,0.0,0.0,0.0322580645161,0.0322580645161,0.0967741935484,0.0,0.0
97,0.0967741935484,0.0967741935484,0.0645161290323,0.0645161290323,0.0967741935484,0.322580645161,0.0322580645161,0.0967741935484,0.0322580645161,0.0967741935484
98,0.161290322581,0.322580645161,0.0645161290323,0.161290322581,0.0645161290323,0.0645161290323,0.0645161290323,0.0645161290323,0.0,0.0322580645161
99,0.645161290323,0.129032258065,0.0322580645161,0.0645161290323,0.0967741935484,0.0,0.0322580645161,0.0,0.0,0.0
100,0.387096774194,0.0322580645161,0.0645161290323,0.0,0.0645161290323,0.0967741935484,0.0967741935484,0.193548387097,0.0322580645161,0.0322580645161
101,0.870967741935,0.0645161290323,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0
102,0.451612903226,0.193548387097,0.0322580645161,0.129032258065,0.0645161290323,0.0322580645161,0.0645161290323,0.0,0.0,0.0322580645161
103,0.41935483871,0.0645161290323,0.0,0.0322580645161,0.129032258065,0.161290322581,0.0322580645161,0.0322580645161,0.0,0.129032258065
104,0.258064516129,0.0322580645161,0.0645161290323,0.0322580645161,0.129032258065,0.161290322581,0.0322580645161,0.129032258065,0.0645161290323,0.0967741935484
105,0.258064516129,0.645161290323,0.0322580645161,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0
106,0.967741935484,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.41935483871,0.129032258065,0.0322580645161,0.0967741935484,0.0645161290323,0.0967741935484,0.0322580645161,0.129032258065,0.0,0.0
108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.387096774194,0.161290322581,0.0967741935484,0.0967741935484,0.0645161290323,0.0322580645161,0.0645161290323,0.0645161290323,0.0322580645161,0.0
110,0.612903225806,0.258064516129,0.0,0.0645161290323,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0
111,0.354838709677,0.0,0.0645161290323,0.0967741935484,0.193548387097,0.193548387097,0.0322580645161,0.0322580645161,0.0322580645161,0.0
112,0.225806451613,0.548387096774,0.0322580645161,0.0645161290323,0.0,0.0645161290323,0.0,0.0645161290323,0.0,0.0
113,0.741935483871,0.0322580645161,0.0322580645161,0.0,0.0645161290323,0.0322580645161,0.0322580645161,0.0645161290323,0.0,0.0
114,0.516129032258,0.0,0.0322580645161,0.0,0.0967741935484,0.0645161290323,0.0,0.290322580645,0.0,0.0
115,0.935483870968,0.0322580645161,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0
116,0.290322580645,0.0,0.0322580645161,0.0,0.161290322581,0.129032258065,0.0645161290323,0.161290322581,0.0645161290323,0.0967741935484
117,0.741935483871,0.129032258065,0.0,0.0,0.0645161290323,0.0,0.0,0.0322580645161,0.0,0.0322580645161
118,0.935483870968,0.0,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0
119,0.903225806452,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0
120,0.741935483871,0.225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322580645161
121,0.451612903226,0.129032258065,0.0,0.0645161290323,0.0967741935484,0.161290322581,0.0,0.0322580645161,0.0322580645161,0.0322580645161
122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.161290322581,0.0645161290323,0.161290322581,0.0322580645161,0.193548387097,0.193548387097,0.0,0.0645161290323,0.129032258065,0.0
124,0.935483870968,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0
125,0.516129032258,0.0322580645161,0.0645161290323,0.0967741935484,0.161290322581,0.0,0.0,0.0967741935484,0.0,0.0322580645161
126,0.193548387097,0.41935483871,0.0967741935484,0.0322580645161,0.0,0.129032258065,0.0,0.0322580645161,0.0645161290323,0.0322580645161
127,0.58064516129,0.0,0.0322580645161,0.0645161290323,0.0,0.0,0.0967741935484,0.161290322581,0.0322580645161,0.0322580645161
128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.161290322581,0.161290322581,0.129032258065,0.225806451613,0.0322580645161,0.129032258065,0.0,0.0,0.0967741935484,0.0645161290323
130,0.258064516129,0.645161290323,0.0,0.0322580645161,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0
131,0.354838709677,0.0645161290323,0.129032258065,0.0322580645161,0.161290322581,0.129032258065,0.0322580645161,0.0645161290323,0.0,0.0322580645161
132,0.903225806452,0.0322580645161,0.0,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0
133,0.741935483871,0.0645161290323,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0645161290323
134,0.0967741935484,0.0967741935484,0.193548387097,0.0,0.0967741935484,0.193548387097,0.0967741935484,0.0,0.193548387097,0.0322580645161
135,0.483870967742,0.161290322581,0.0,0.0645161290323,0.0645161290323,0.0967741935484,0.0322580645161,0.0645161290323,0.0,0.0322580645161
136,0.290322580645,0.129032258065,0.0322580645161,0.129032258065,0.161290322581,0.225806451613,0.0,0.0,0.0322580645161,0.0
137,0.161290322581,0.129032258065,0.129032258065,0.129032258065,0.161290322581,0.129032258065,0.0967741935484,0.0,0.0645161290323,0.0
138,0.0967741935484,0.0645161290323,0.290322580645,0.0,0.0322580645161,0.129032258065,0.0,0.0,0.258064516129,0.129032258065
139,0.290322580645,0.0645161290323,0.193548387097,0.0322580645161,0.0967741935484,0.193548387097,0.0645161290323,0.0,0.0322580645161,0.0322580645161
140,0.58064516129,0.0967741935484,0.0,0.225806451613,0.0,0.0322580645161,0.0645161290323,0.0,0.0,0.0
141,0.645161290323,0.0967741935484,0.0,0.0645161290323,0.0322580645161,0.0645161290323,0.0322580645161,0.0,0.0,0.0645161290323
142,0.677419354839,0.129032258065,0.0322580645161,0.0,0.0645161290323,0.0322580645161,0.0322580645161,0.0322580645161,0.0,0.0
143,0.225806451613,0.258064516129,0.161290322581,0.0322580645161,0.0322580645161,0.129032258065,0.0322580645161,0.129032258065,0.0,0.0
144,0.870967741935,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0322580645161,0.0,0.0,0.0
145,0.354838709677,0.0967741935484,0.161290322581,0.0645161290323,0.0645161290323,0.225806451613,0.0,0.0322580645161,0.0,0.0
146,0.903225806452,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0,0.0322580645161,0.0,0.0
147,0.870967741935,0.0,0.0,0.0,0.0,0.0645161290323,0.0322580645161,0.0,0.0,0.0322580645161
148,0.516129032258,0.0645161290323,0.0322580645161,0.129032258065,0.0322580645161,0.0967741935484,0.0322580645161,0.0645161290323,0.0,0.0322580645161
149,0.0967741935484,0.354838709677,0.258064516129,0.0,0.0,0.161290322581,0.0,0.0,0.0967741935484,0.0322580645161
150,0.967741935484,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0
151,0.870967741935,0.0645161290323,0.0,0.0,0.0,0.0,0.0645161290323,0.0,0.0,0.0
152,0.322580645161,0.0322580645161,0.0322580645161,0.0645161290323,0.0967741935484,0.193548387097,0.0645161290323,0.0967741935484,0.0,0.0967741935484
153,0.322580645161,0.322580645161,0.0967741935484,0.0967741935484,0.0322580645161,0.0645161290323,0.0645161290323,0.0,0.0,0.0
154,0.0967741935484,0.0645161290323,0.129032258065,0.0322580645161,0.290322580645,0.193548387097,0.0,0.0,0.129032258065,0.0645161290323
155,0.225806451613,0.225806451613,0.129032258065,0.161290322581,0.0967741935484,0.161290322581,0.0,0.0,0.0,0.0
156,0.741935483871,0.193548387097,0.0322580645161,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0
157,0.193548387097,0.0645161290323,0.225806451613,0.129032258065,0.0322580645161,0.129032258065,0.0322580645161,0.161290322581,0.0322580645161,0.0
158,0.41935483871,0.0645161290323,0.0322580645161,0.0645161290323,0.0322580645161,0.0967741935484,0.0322580645161,0.258064516129,0.0,0.0
159,0.193548387097,0.0967741935484,0.193548387097,0.0322580645161,0.0967741935484,0.0322580645161,0.129032258065,0.193548387097,0.0,0.0322580645161
160,0.161290322581,0.129032258065,0.193548387097,0.258064516129,0.0322580645161,0.0645161290323,0.0322580645161,0.0967741935484,0.0322580645161,0.0
161,0.354838709677,0.193548387097,0.129032258065,0.0,0.0,0.129032258065,0.0322580645161,0.161290322581,0.0,0.0
162,0.548387096774,0.0645161290323,0.0,0.0322580645161,0.0322580645161,0.129032258065,0.0645161290323,0.0967741935484,0.0,0.0322580645161
163,0.58064516129,0.0967741935484,0.0322580645161,0.0,0.0322580645161,0.0322580645161,0.0322580645161,0.161290322581,0.0,0.0322580645161
164,0.161290322581,0.354838709677,0.0967741935484,0.193548387097,0.0322580645161,0.0322580645161,0.0645161290323,0.0,0.0645161290323,0.0
165,0.387096774194,0.0322580645161,0.0645161290323,0.0645161290323,0.129032258065,0.129032258065,0.0967741935484,0.0645161290323,0.0,0.0322580645161
166,0.322580645161,0.0645161290323,0.0,0.0645161290323,0.193548387097,0.0322580645161,0.0,0.193548387097,0.0645161290323,0.0645161290323
167,0.483870967742,0.0645161290323,0.0322580645161,0.0,0.0967741935484,0.0322580645161,0.0322580645161,0.258064516129,0.0,0.0
168,0.258064516129,0.0322580645161,0.193548387097,0.0,0.0645161290323,0.290322580645,0.0322580645161,0.0322580645161,0.0645161290323,0.0322580645161
169,0.41935483871,0.0322580645161,0.0322580645161,0.0645161290323,0.0645161290323,0.129032258065,0.0322580645161,0.129032258065,0.0,0.0967741935484
170,0.0967741935484,0.0322580645161,0.0322580645161,0.0967741935484,0.290322580645,0.0967741935484,0.0967741935484,0.0322580645161,0.0967741935484,0.129032258065
171,0.903225806452,0.0322580645161,0.0,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0
172,0.645161290323,0.129032258065,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0322580645161,0.0645161290323,0.0,0.0
173,0.354838709677,0.0322580645161,0.0967741935484,0.0322580645161,0.129032258065,0.0967741935484,0.0,0.193548387097,0.0322580645161,0.0322580645161
174,0.290322580645,0.0967741935484,0.0645161290323,0.225806451613,0.0322580645161,0.129032258065,0.0645161290323,0.0967741935484,0.0,0.0
175,0.903225806452,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0
176,0.258064516129,0.677419354839,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0
177,0.870967741935,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0,0.0322580645161,0.0,0.0
178,0.645161290323,0.0322580645161,0.0,0.129032258065,0.0967741935484,0.0,0.0322580645161,0.0645161290323,0.0,0.0
179,0.451612903226,0.0322580645161,0.0322580645161,0.193548387097,0.0322580645161,0.0645161290323,0.0645161290323,0.0967741935484,0.0,0.0322580645161
180,0.354838709677,0.193548387097,0.129032258065,0.0322580645161,0.0,0.0967741935484,0.0645161290323,0.0967741935484,0.0,0.0322580645161
181,0.354838709677,0.129032258065,0.0,0.0322580645161,0.0645161290323,0.129032258065,0.0645161290323,0.193548387097,0.0,0.0322580645161
182,0.41935483871,0.193548387097,0.0967741935484,0.0322580645161,0.0967741935484,0.0322580645161,0.0322580645161,0.0322580645161,0.0322580645161,0.0322580645161
183,0.516129032258,0.290322580645,0.0322580645161,0.0322580645161,0.0967741935484,0.0,0.0322580645161,0.0,0.0,0.0
184,0.161290322581,0.161290322581,0.193548387097,0.258064516129,0.0322580645161,0.0,0.0645161290323,0.0,0.0645161290323,0.0645161290323
185,0.741935483871,0.0322580645161,0.0,0.129032258065,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0322580645161
186,0.903225806452,0.0322580645161,0.0,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0
187,0.129032258065,0.0322580645161,0.548387096774,0.0,0.0645161290323,0.0967741935484,0.0322580645161,0.0322580645161,0.0645161290323,0.0
188,0.58064516129,0.0322580645161,0.0322580645161,0.0645161290323,0.0645161290323,0.0967741935484,0.0645161290323,0.0645161290323,0.0,0.0
189,0.774193548387,0.0,0.0322580645161,0.0,0.0967741935484,0.0,0.0322580645161,0.0322580645161,0.0,0.0322580645161
190,0.354838709677,0.0645161290323,0.0645161290323,0.0,0.161290322581,0.225806451613,0.0,0.0,0.0645161290323,0.0645161290323
191,0.451612903226,0.129032258065,0.0,0.0645161290323,0.0322580645161,0.0967741935484,0.0322580645161,0.193548387097,0.0,0.0
192,0.258064516129,0.645161290323,0.0322580645161,0.0,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0
193,0.806451612903,0.0645161290323,0.0,0.0322580645161,0.0322580645161,0.0322580645161,0.0322580645161,0.0,0.0,0.0
194,0.225806451613,0.161290322581,0.129032258065,0.129032258065,0.0645161290323,0.0967741935484,0.0322580645161,0.0,0.0645161290323,0.0967741935484
195,0.258064516129,0.161290322581,0.0967741935484,0.0967741935484,0.0967741935484,0.0967741935484,0.0967741935484,0.0,0.0,0.0967741935484
196,0.290322580645,0.0645161290323,0.516129032258,0.0,0.0,0.0322580645161,0.0,0.0322580645161,0.0645161290323,0.0
197,0.129032258065,0.58064516129,0.129032258065,0.0,0.0,0.0645161290323,0.0322580645161,0.0,0.0645161290323,0.0
198,0.709677419355,0.225806451613,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0322580645161,0.0
199,0.322580645161,0.129032258065,0.0,0.290322580645,0.0322580645161,0.0645161290323,0.0645161290323,0.0322580645161,0.0322580645161,0.0322580645161
200,0.451612903226,0.129032258065,0.161290322581,0.0967741935484,0.0322580645161,0.0322580645161,0.0322580645161,0.0,0.0322580645161,0.0322580645161
201,0.677419354839,0.193548387097,0.0322580645161,0.0322580645161,0.0322580645161,0.0,0.0322580645161,0.0,0.0,0.0
202,0.451612903226,0.0322580645161,0.0322580645161,0.129032258065,0.129032258065,0.161290322581,0.0645161290323,0.0,0.0,0.0
203,0.322580645161,0.0645161290323,0.129032258065,0.0967741935484,0.0645161290323,0.258064516129,0.0322580645161,0.0,0.0322580645161,0.0
204,0.967741935484,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0
205,0.387096774194,0.129032258065,0.0,0.129032258065,0.0967741935484,0.161290322581,0.0,0.0322580645161,0.0,0.0645161290323
206,0.483870967742,0.0645161290323,0.0645161290323,0.193548387097,0.0322580645161,0.0645161290323,0.0,0.0967741935484,0.0,0.0
207,0.193548387097,0.129032258065,0.258064516129,0.0,0.0322580645161,0.161290322581,0.0,0.0,0.0967741935484,0.129032258065
208,0.548387096774,0.0645161290323,0.0,0.193548387097,0.0322580645161,0.0645161290323,0.0645161290323,0.0,0.0,0.0322580645161
209,0.193548387097,0.0322580645161,0.129032258065,0.129032258065,0.225806451613,0.129032258065,0.0645161290323,0.0,0.0322580645161,0.0645161290323
210,0.129032258065,0.0,0.290322580645,0.0967741935484,0.129032258065,0.225806451613,0.0322580645161,0.0322580645161,0.0645161290323,0.0
211,0.612903225806,0.0967741935484,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.0,0.0967741935484,0.0,0.0645161290323
212,0.225806451613,0.161290322581,0.0,0.193548387097,0.0967741935484,0.129032258065,0.0645161290323,0.0322580645161,0.0967741935484,0.0
213,0.58064516129,0.0322580645161,0.0,0.0322580645161,0.0645161290323,0.0967741935484,0.0645161290323,0.0645161290323,0.0,0.0645161290323
